tr_build_id,features/accepts_invitation.feature,features/change_email.feature,features/change_password.feature,features/closes_account.feature,features/comments.feature,features/connects_users.feature,features/conversations.feature,features/disconnects_users.feature,features/edits_profile.feature,features/follows_tags.feature,features/infinite_scroll.feature,features/logs_in_and_out.feature,features/manages_aspects.feature,features/mentions.feature,features/mobile.feature,features/notifications.feature,features/oauth.feature,features/photos.feature,features/posts.feature,features/reshare.feature,features/signs_up.feature,features/tags.feature,features/uri-tests/uri.feature,features/stops_following_users.feature,features/posts_from_main_page.feature,features/mentions_from_profile_page.feature,features/photo_lightbox.feature,features/oembed.feature,features/blocks_user.feature,features/api.feature,features/aspect_navigation.feature,features/participate_stream.feature,features/not_safe_for_work.feature,features/activity_stream.feature,features/post_viewer.feature,features/invitations.feature,features/logged_out_browsing.feature,features/show_more.feature,features/trumpeter.feature,features/mobile/getting_started.feature,features/desktop/accepts_invitation.feature,features/desktop/connects_users.feature,features/desktop/profile_photos.feature,features/desktop/signs_up.feature,features/desktop/posts_from_tag_page.feature,features/desktop/mentions_from_profile_page.feature,features/mobile/reactions.feature,features/desktop/aspect_navigation.feature,features/desktop/not_safe_for_work.feature,features/desktop/posts_from_main_page.feature,features/desktop/manages_aspects.feature,features/desktop/posts_from_profile_page.feature,features/desktop/notifications.feature,features/desktop/oembed.feature,features/desktop/photo_lightbox.feature,features/desktop/post_preview.feature,features/desktop/post_with_a_poll.feature,features/desktop/reshare.feature,features/desktop/show_more.feature,features/desktop/stops_following_users.feature,features/mobile/activity_stream.feature,features/mobile/conversations.feature,features/mobile/edits_profile.feature,features/mobile/logged_out_browsing.feature,features/mobile/multiphoto.feature,features/mobile/posts_from_main_page.feature,features/mobile/reshare.feature,features/mobile/signs_up.feature,features/mobile/tags.feature,features/mobile/drawer.feature,features/desktop/hovercards.feature,features/desktop/single_post_view_moderation.feature,features/desktop/comments.feature,features/desktop/follows_tags.feature,features/mobile/people_aspects.feature,features/desktop/blocks_user.feature,features/desktop/change_email.feature,features/desktop/change_password.feature,features/desktop/closes_account.feature,features/desktop/contacts.feature,features/desktop/conversations.feature,features/desktop/donations.feature,features/desktop/edits_profile.feature,features/desktop/invitations.feature,features/desktop/keyboard_navigation.feature,features/desktop/logged_out_browsing.feature,features/desktop/logs_in_and_out.feature,features/desktop/mentions.feature,features/mobile/invitations.feature,features/desktop/likes.feature,features/desktop/search.feature,features/desktop/activity_stream.feature,features/mobile/closes_account.feature,features/mobile/home.feature,features/mobile/more-button.feature,features/mobile/not_safe_for_work.feature,features/desktop/photo_gallery.feature,features/desktop/public_stream.feature,features/mobile/change_password.feature,features/desktop/oidc_auth_code_flow.feature,features/desktop/oidc_implicit_flow.feature,features/desktop/user_applications.feature,features/mobile/user_applications.feature,features/desktop/download_photos.feature
53931312,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
53957449,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
53976951,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
53996326,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54021823,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54095753,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,P,P,F,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54137915,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54174351,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54218114,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54321681,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54330473,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54371542,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54374165,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,F,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,F,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54418235,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54453795,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54455526,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54461866,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54466680,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54553368,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,P,P,F,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54586526,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54655212,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,P,P,F,P,P,P,P,P,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
54776178,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54817227,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
54893509,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
54935009,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55115555,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55115675,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55115697,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55115724,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55115871,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55289528,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55293241,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55322393,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55337233,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55496541,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55529621,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55540670,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55559709,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55668525,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55740198,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55790388,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
55975193,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,P,P,P,P,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
55981635,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
56245465,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
56645451,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
56713685,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
56733963,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
56748027,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
58091387,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
59441039,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
59450137,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
59604615,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P
60011028,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
60011712,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
60024244,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P
60679570,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
61080969,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
61090237,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P
61090246,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,F,F,F,P,F,P,P,F,P,F,P,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,P,F,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,F,P,P,P,P,P,P,P,P,P,P,P
