tr_build_id,features/asset_hash.feature,features/i18n_builder_alt_path.feature,features/i18n_preview_alt_path.feature,features/i18n_preview_alt_root.feature,features/i18n_preview_default.feature,features/i18n_preview_lang_map.feature,features/i18n_preview_no_mount.feature,features/i18n_preview_subset.feature,features/i18n_builder.feature,features/i18n_preview.feature,features/minify_css.feature,features/3rd_party_cli.feature,features/builder.feature,features/chained_templates.feature,features/clean_build.feature,features/cli.feature,features/custom_layout_engines.feature,features/directory_index.feature,features/dynamic_pages.feature,features/extensionless_text_files.feature,features/frontmatter_page_settings.feature,features/ignore.feature,features/implied_extensions.feature,features/unicode_filenames.feature,features/front-matter.feature,features/cli_extension.feature,features/cli_init.feature,features/markdown.feature,features/auto_layout.feature,features/current_page_request_path_backwards.feature,features/custom_layouts.feature,features/data.feature,features/feature_params.feature,features/helpers_external.feature,features/mount_rack.feature,features/preview_changes.feature,features/request_params.feature,features/sitemap_traversal.feature,features/static_server.feature,features/wildcard_page_helper.feature,features/nested_layouts.feature,features/automatic_directory_matcher.feature,features/compass-sprites.feature,features/relative_assets.feature,features/sass-assets-paths.feature,features/markdown_redcarpet.feature,features/instance_vars.feature,features/proxy_pages.feature,features/strip_url.feature,features/tilde_directories.feature,features/unicode_filecontents.feature,features/twitter-bootstrap-compile.feature,features/markdown_redcarpet_in_haml.feature,features/queryable.feature,features/content_type.feature,features/front-matter-neighbor.feature,features/missing-tilt-lib.feature,features/content_for.feature,features/more-implied_extensions.feature,features/capture_html.feature,features/markdown_kramdown.feature,features/markdown_kramdown_in_haml.feature,features/helpers_page_classes.feature,features/v3_extensions.feature,features/sass_cache_path.feature,features/v4_extension_callbacks.feature,features/custom-source.feature,features/helpers_select_tag.feature,features/stylus.feature,features/helpers_auto_stylesheet_link_tag.feature,features/more-clean_build.feature,features/asset_host.feature,features/gzip.feature,features/more-frontmatter_page_settings.feature,features/sass_partials.feature,features/more-ignore.feature,features/asciidoc.feature,features/more-extensionless_text_files.feature,features/scss-support.feature,features/slim.feature,features/automatic_alt_tags.feature,features/automatic_image_sizes.feature,features/cache_buster.feature,features/coffee-script.feature,features/fonts.feature,features/former_padrino_helpers.feature,features/helpers_auto_javascript_include_tag.feature,features/helpers_content_tag.feature,features/helpers_form_tag.feature,features/helpers_link_to.feature,features/helpers_lorem.feature,features/helpers_url_for.feature,features/i18n_force_locale.feature,features/i18n_partials.feature,features/ignore_already_minified.feature,features/layouts_dir.feature,features/liquid.feature,features/minify_javascript.feature,features/more-instance_vars.feature,features/more-sitemap_traversal.feature,features/more-wildcard_page_helper.feature,features/partials.feature,features/partials_dir.feature,features/redirects.feature,features/working_directory.feature,features/collections.feature,features/paginate.feature,features/console.feature,features/javascript-testing.feature,features/cli/preview_server.feature,features/extension_hooks.feature,features/multiple-sources.feature,features/default-layout.feature,features/encoding_option.feature,features/i18n_mixed_sources.feature,features/preview_server.feature,features/preview_server-hook.feature,features/extension_api_deprecations.feature,features/i18n_link_to.feature,features/relative_assets_helpers_only.feature
76558240,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
77715111,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
77760597,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
78092241,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
78093270,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
78259187,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
78615649,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
79528232,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80042193,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80042254,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80102097,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
80349626,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80350158,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80685463,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80720010,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80731604,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P
80858586,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
80863620,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
80907739,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
80917462,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
81199392,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P
81201343,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P
81202479,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P
81209938,F,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,P,P,P
81257869,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
81257880,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81379213,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81864053,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81864062,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81869051,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81871388,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
81876740,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82028556,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,P,P,F,P,P,P,P,P,P,P,P
82604012,F,P,P,P,P,P,P,P,P,P,F,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82630578,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,P,P,F,P,P,P,P,P,P,P,P
82639011,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82783517,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82864907,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82868596,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82868608,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82879446,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82973819,F,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
82981597,F,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,F,P,P,P,P,F,P,P,P,P,P,P,P,P,F,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,F,P,P,F,P,P,P,P,P,F,F,P,P,F,P,F,P,P,P,P,P,P,P,P
83063689,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83159084,F,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83195963,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83407233,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83584495,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83620025,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83712735,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
83728608,F,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,P,P,P,P,P,P,P
